TransactionID;Date;StoreID;ProdID;CustomerID;UnitsSold;Descrição;Tamanho;Cor;ValueSold;Promo
11635;12/07/2023;Loja004;123007;90086;2;Camisa jeans;P;Vermelho;119,98;0
11636;12/07/2023;Loja005;123004;90028;3;Regata;M;Cinza;91,7745;1
11637;12/07/2023;Loja005;123003;90094;2;Blusa manga curta; M;Vermelho;61,98;0
11638;12/07/2023;Loja004;123006;90034;2;Colete;P;Preto;109,98;0
11639;12/07/2023;Loja006;123006;90083;3;Colete;P;Preto;164,97;0
11640;12/07/2023;Loja006;123002;90020;3;Camisa manga longa;M;Preto;83,97;0
11641;12/07/2023;Loja005;123003;90022;4;Blusa manga curta; M;Vermelho;123,96;0
11642;12/07/2023;Loja010;123008;90022;2;Calça pantalona;G;Vermelho;159,98;0
11643;12/07/2023;Loja009;123009;90043;1;Jaqueta;GG;Vermelho;89,99;0
11644;12/07/2023;Loja005;123008;90032;3;Calça pantalona;G;Vermelho;239,97;0
11645;12/07/2023;Loja008;123010;90041;3;Calça Xadrez;    G;Azul;269,97;0
11646;12/07/2023;Loja006;123010;90089;2;Calça Xadrez;    G;Azul;179,98;0
11647;12/07/2023;Loja004;123010;90055;2;Calça Xadrez;    G;Azul;179,98;0
11648;12/07/2023;Loja002;123010;90000;4;Calça Xadrez;    G;Azul;305,966;1
11649;12/07/2023;Loja009;123007;90072;3;Camisa jeans;P;Vermelho;179,97;0
11650;12/07/2023;Loja007;123007;90098;2;Camisa jeans;P;Vermelho;119,98;0
11651;12/07/2023;Loja007;123004;90098;2;Regata;M;Cinza;71,98;0
11652;12/07/2023;Loja008;123007;90057;1;Camisa jeans;P;Vermelho;59,99;0
11653;12/07/2023;Loja010;123011;90086;1;Camisa em viscose; M;Azul;19,99;0
11654;12/07/2023;Loja003;123007;90033;3;Camisa jeans;P;Vermelho;179,97;0
11655;12/07/2023;Loja002;123005;90067;3;Blusa em malha;  P;Cinza;109,6245;1
11656;12/07/2023;Loja004;123003;90039;3;Blusa manga curta; M;Vermelho;92,97;0
11657;12/07/2023;Loja008;123003;90035;2;Blusa manga curta; M;Vermelho;52,683;1
11658;12/07/2023;Loja004;123002;90053;3;Camisa manga longa;M;Preto;83,97;0
11659;12/07/2023;Loja006;123009;90050;2;Jaqueta;GG;Vermelho;179,98;0
11660;12/07/2023;Loja004;123009;90054;4;Jaqueta;GG;Vermelho;359,96;0
11661;12/07/2023;Loja006;123009;90028;3;Jaqueta;GG;Vermelho;269,97;0
11662;12/07/2023;Loja003;123008;90088;3;Calça pantalona;G;Vermelho;239,97;0
11663;12/07/2023;Loja008;123002;90006;2;Camisa manga longa;M;Preto;55,98;0
11664;12/07/2023;Loja006;123003;90009;1;Blusa manga curta; M;Vermelho;30,99;0
11665;12/07/2023;Loja003;123009;90081;3;Jaqueta;GG;Vermelho;269,97;0
11666;12/07/2023;Loja006;123009;90033;3;Jaqueta;GG;Vermelho;269,97;0
11667;12/07/2023;Loja001;123006;90087;1;Colete;P;Preto;54,99;0
11668;12/07/2023;Loja006;123007;90025;1;Camisa jeans;P;Vermelho;59,99;0
11669;12/07/2023;Loja003;123003;90058;1;Blusa manga curta; M;Vermelho;30,99;0
11670;12/07/2023;Loja001;123002;90039;2;Camisa manga longa;M;Preto;55,98;0
11671;12/07/2023;Loja005;123006;90092;3;Colete;P;Preto;164,97;0
11672;12/07/2023;Loja006;123003;90050;1;Blusa manga curta; M;Vermelho;30,99;0
11673;12/07/2023;Loja006;123008;90041;3;Calça pantalona;G;Vermelho;239,97;0
11674;12/07/2023;Loja003;123010;90095;3;Calça Xadrez;    G;Azul;269,97;0
11675;13/07/2023;Loja009;123003;90010;2;Blusa manga curta; M;Vermelho;61,98;0
11676;13/07/2023;Loja002;123009;90078;3;Jaqueta;GG;Vermelho;269,97;0
11677;13/07/2023;Loja006;123004;90016;2;Regata;M;Cinza;71,98;0
11678;13/07/2023;Loja006;123004;90096;1;Regata;M;Cinza;35,99;0
11679;13/07/2023;Loja004;123003;90026;3;Blusa manga curta; M;Vermelho;92,97;0
11680;13/07/2023;Loja006;123003;90020;3;Blusa manga curta; M;Vermelho;92,97;0
11681;13/07/2023;Loja009;123008;90088;2;Calça pantalona;G;Vermelho;159,98;0
11682;13/07/2023;Loja002;123003;90039;3;Blusa manga curta; M;Vermelho;92,97;0
11683;13/07/2023;Loja009;123008;90030;2;Calça pantalona;G;Vermelho;159,98;0
11684;13/07/2023;Loja002;123001;90038;2;Calça algodão;  G;Cinza;49,98;0
11685;13/07/2023;Loja002;123011;90040;2;Camisa em viscose; M;Azul;39,98;0
11686;13/07/2023;Loja004;123010;90041;1;Calça Xadrez;    G;Azul;89,99;0
11687;13/07/2023;Loja008;123005;90005;4;Blusa em malha;  P;Cinza;171,96;0
11688;13/07/2023;Loja003;123003;90053;3;Blusa manga curta; M;Vermelho;92,97;0
11689;13/07/2023;Loja010;123002;90044;2;Camisa manga longa;M;Preto;55,98;0
11690;13/07/2023;Loja002;123003;90071;1;Blusa manga curta; M;Vermelho;30,99;0
11691;13/07/2023;Loja001;123009;90077;3;Jaqueta;GG;Vermelho;269,97;0
11692;14/07/2023;Loja005;123003;90045;2;Blusa manga curta; M;Vermelho;61,98;0
11693;14/07/2023;Loja009;123010;90009;3;Calça Xadrez;    G;Azul;269,97;0
11694;14/07/2023;Loja001;123010;90096;3;Calça Xadrez;    G;Azul;269,97;0
11695;14/07/2023;Loja008;123004;90028;3;Regata;M;Cinza;107,97;0
11696;14/07/2023;Loja006;123005;90080;4;Blusa em malha;  P;Cinza;171,96;0
11697;15/07/2023;Loja007;123010;90080;2;Calça Xadrez;    G;Azul;179,98;0
11698;15/07/2023;Loja008;123009;90085;3;Jaqueta;GG;Vermelho;269,97;0
11699;15/07/2023;Loja007;123003;90069;1;Blusa manga curta; M;Vermelho;30,99;0
11700;15/07/2023;Loja005;123006;90019;1;Colete;P;Preto;54,99;0
11701;15/07/2023;Loja002;123001;90040;2;Calça algodão;  G;Cinza;49,98;0
11702;15/07/2023;Loja002;123008;90092;1;Calça pantalona;G;Vermelho;79,99;0
11703;15/07/2023;Loja003;123005;90009;4;Blusa em malha;  P;Cinza;171,96;0
11704;15/07/2023;Loja010;123011;90031;3;Camisa em viscose; M;Azul;59,97;0
11705;16/07/2023;Loja004;123008;90038;2;Calça pantalona;G;Vermelho;159,98;0
11706;16/07/2023;Loja007;123005;90005;4;Blusa em malha;  P;Cinza;171,96;0
11707;16/07/2023;Loja009;123010;90027;3;Calça Xadrez;    G;Azul;269,97;0
11708;17/07/2023;Loja002;123009;90015;1;Jaqueta;GG;Vermelho;89,99;0
11709;17/07/2023;Loja008;123010;90089;3;Calça Xadrez;    G;Azul;269,97;0
11710;17/07/2023;Loja010;123008;90052;1;Calça pantalona;G;Vermelho;79,99;0
11711;17/07/2023;Loja004;123010;90019;4;Calça Xadrez;    G;Azul;359,96;0
11712;17/07/2023;Loja010;123006;90007;3;Colete;P;Preto;164,97;0
11713;17/07/2023;Loja009;123008;90052;2;Calça pantalona;G;Vermelho;159,98;0
11714;17/07/2023;Loja007;123001;90030;4;Calça algodão;  G;Cinza;99,96;0
11715;17/07/2023;Loja008;123002;90050;1;Camisa manga longa;M;Preto;27,99;0
11716;17/07/2023;Loja005;123003;90027;1;Blusa manga curta; M;Vermelho;30,99;0
11717;17/07/2023;Loja006;123004;90011;2;Regata;M;Cinza;71,98;0
11718;17/07/2023;Loja008;123005;90037;3;Blusa em malha;  P;Cinza;128,97;0
11719;17/07/2023;Loja009;123003;90074;4;Blusa manga curta; M;Vermelho;123,96;0
11720;17/07/2023;Loja006;123009;90031;3;Jaqueta;GG;Vermelho;269,97;0
11721;17/07/2023;Loja006;123010;90098;2;Calça Xadrez;    G;Azul;179,98;0
11722;17/07/2023;Loja005;123011;90027;3;Camisa em viscose; M;Azul;50,9745;1
11723;17/07/2023;Loja009;123004;90095;3;Regata;M;Cinza;107,97;0
11724;17/07/2023;Loja008;123008;90054;3;Calça pantalona;G;Vermelho;239,97;0
11725;17/07/2023;Loja009;123009;90057;2;Jaqueta;GG;Vermelho;179,98;0
11726;17/07/2023;Loja004;123006;90077;3;Colete;P;Preto;164,97;0
11727;17/07/2023;Loja004;123010;90095;3;Calça Xadrez;    G;Azul;269,97;0
11728;17/07/2023;Loja005;123002;90067;2;Camisa manga longa;M;Preto;55,98;0
11729;17/07/2023;Loja001;123010;90083;2;Calça Xadrez;    G;Azul;179,98;0
11730;17/07/2023;Loja007;123001;90055;3;Calça algodão;  G;Cinza;74,97;0
11731;17/07/2023;Loja009;123005;90072;4;Blusa em malha;  P;Cinza;171,96;0
11732;17/07/2023;Loja007;123010;90010;3;Calça Xadrez;    G;Azul;269,97;0
11733;17/07/2023;Loja007;123001;90022;2;Calça algodão;  G;Cinza;49,98;0
11734;17/07/2023;Loja009;123002;90019;2;Camisa manga longa;M;Preto;55,98;0
11735;17/07/2023;Loja008;123003;90063;4;Blusa manga curta; M;Vermelho;123,96;0
11736;17/07/2023;Loja010;123006;90003;3;Colete;P;Preto;164,97;0
11737;17/07/2023;Loja007;123008;90065;4;Calça pantalona;G;Vermelho;271,966;1
11738;17/07/2023;Loja008;123010;90001;2;Calça Xadrez;    G;Azul;179,98;0
11739;17/07/2023;Loja008;123002;90006;2;Camisa manga longa;M;Preto;55,98;0
11740;17/07/2023;Loja009;123008;90067;3;Calça pantalona;G;Vermelho;203,9745;1
11741;17/07/2023;Loja004;123003;90058;2;Blusa manga curta; M;Vermelho;61,98;0
11742;17/07/2023;Loja003;123003;90045;2;Blusa manga curta; M;Vermelho;61,98;0
11743;17/07/2023;Loja008;123009;90031;1;Jaqueta;GG;Vermelho;89,99;0
11744;17/07/2023;Loja002;123010;90091;2;Calça Xadrez;    G;Azul;179,98;0
11745;17/07/2023;Loja006;123010;90056;1;Calça Xadrez;    G;Azul;89,99;0
11746;17/07/2023;Loja005;123004;90039;2;Regata;M;Cinza;71,98;0
11747;18/07/2023;Loja006;123009;90089;3;Jaqueta;GG;Vermelho;269,97;0
11748;18/07/2023;Loja006;123006;90068;1;Colete;P;Preto;54,99;0
11749;18/07/2023;Loja005;123002;90025;2;Camisa manga longa;M;Preto;55,98;0
11750;18/07/2023;Loja004;123004;90067;4;Regata;M;Cinza;143,96;0
11751;18/07/2023;Loja005;123007;90087;3;Camisa jeans;P;Vermelho;179,97;0
11752;18/07/2023;Loja007;123004;90038;3;Regata;M;Cinza;107,97;0
11753;18/07/2023;Loja010;123009;90093;1;Jaqueta;GG;Vermelho;89,99;0
11754;18/07/2023;Loja003;123003;90018;1;Blusa manga curta; M;Vermelho;30,99;0
11755;18/07/2023;Loja007;123002;90035;3;Camisa manga longa;M;Preto;83,97;0
11756;19/07/2023;Loja005;123010;90086;1;Calça Xadrez;    G;Azul;89,99;0
11757;19/07/2023;Loja010;123006;90044;2;Colete;P;Preto;109,98;0
11758;19/07/2023;Loja004;123005;90023;1;Blusa em malha;  P;Cinza;36,5415;1
11759;19/07/2023;Loja006;123003;90033;3;Blusa manga curta; M;Vermelho;92,97;0
11760;19/07/2023;Loja003;123003;90061;2;Blusa manga curta; M;Vermelho;52,683;1
11761;19/07/2023;Loja004;123006;90055;1;Colete;P;Preto;54,99;0
11762;19/07/2023;Loja006;123003;90067;2;Blusa manga curta; M;Vermelho;61,98;0
11763;19/07/2023;Loja008;123011;90062;3;Camisa em viscose; M;Azul;59,97;0
11764;19/07/2023;Loja005;123007;90007;3;Camisa jeans;P;Vermelho;179,97;0
11765;19/07/2023;Loja002;123003;90088;2;Blusa manga curta; M;Vermelho;61,98;0
11766;19/07/2023;Loja003;123003;90015;4;Blusa manga curta; M;Vermelho;123,96;0
11767;19/07/2023;Loja004;123002;90062;1;Camisa manga longa;M;Preto;27,99;0
11768;19/07/2023;Loja007;123010;90055;3;Calça Xadrez;    G;Azul;269,97;0
11769;19/07/2023;Loja002;123006;90036;1;Colete;P;Preto;54,99;0
11770;19/07/2023;Loja004;123004;90046;1;Regata;M;Cinza;35,99;0
11771;19/07/2023;Loja006;123003;90067;2;Blusa manga curta; M;Vermelho;61,98;0
11772;19/07/2023;Loja005;123002;90084;3;Camisa manga longa;M;Preto;83,97;0
11773;19/07/2023;Loja003;123010;90074;2;Calça Xadrez;    G;Azul;179,98;0
11774;19/07/2023;Loja010;123003;90051;3;Blusa manga curta; M;Vermelho;92,97;0
11775;19/07/2023;Loja009;123010;90089;3;Calça Xadrez;    G;Azul;269,97;0
11776;19/07/2023;Loja001;123006;90050;3;Colete;P;Preto;164,97;0
11777;19/07/2023;Loja008;123005;90041;3;Blusa em malha;  P;Cinza;128,97;0
11778;19/07/2023;Loja003;123004;90046;1;Regata;M;Cinza;35,99;0
11779;19/07/2023;Loja003;123008;90068;3;Calça pantalona;G;Vermelho;203,9745;1
11780;19/07/2023;Loja003;123009;90097;2;Jaqueta;GG;Vermelho;179,98;0
11781;19/07/2023;Loja005;123008;90016;1;Calça pantalona;G;Vermelho;79,99;0
11782;19/07/2023;Loja002;123002;90070;3;Camisa manga longa;M;Preto;83,97;0
11783;19/07/2023;Loja004;123010;90025;3;Calça Xadrez;    G;Azul;229,4745;1
11784;20/07/2023;Loja007;123002;90031;3;Camisa manga longa;M;Preto;71,3745;1
11785;20/07/2023;Loja008;123002;90064;3;Camisa manga longa;M;Preto;83,97;0
11786;20/07/2023;Loja009;123002;90022;3;Camisa manga longa;M;Preto;83,97;0
11787;20/07/2023;Loja002;123008;90095;2;Calça pantalona;G;Vermelho;159,98;0
11788;20/07/2023;Loja008;123003;90066;3;Blusa manga curta; M;Vermelho;92,97;0
11789;21/07/2023;Loja005;123008;90036;2;Calça pantalona;G;Vermelho;159,98;0
11790;21/07/2023;Loja003;123010;90038;3;Calça Xadrez;    G;Azul;269,97;0
11791;21/07/2023;Loja006;123006;90006;3;Colete;P;Preto;140,2245;1
11792;21/07/2023;Loja009;123008;90056;4;Calça pantalona;G;Vermelho;319,96;0
11793;21/07/2023;Loja002;123009;90008;3;Jaqueta;GG;Vermelho;269,97;0
11794;22/07/2023;Loja008;123010;90073;2;Calça Xadrez;    G;Azul;179,98;0
11795;22/07/2023;Loja009;123002;90021;1;Camisa manga longa;M;Preto;23,7915;1
11796;22/07/2023;Loja006;123010;90090;2;Calça Xadrez;    G;Azul;179,98;0
11797;22/07/2023;Loja009;123004;90077;3;Regata;M;Cinza;107,97;0
11798;22/07/2023;Loja009;123005;90040;4;Blusa em malha;  P;Cinza;171,96;0
11799;22/07/2023;Loja009;123002;90091;2;Camisa manga longa;M;Preto;55,98;0
11800;22/07/2023;Loja009;123007;90000;3;Camisa jeans;P;Vermelho;179,97;0
11801;22/07/2023;Loja002;123009;90017;2;Jaqueta;GG;Vermelho;179,98;0
11802;22/07/2023;Loja008;123010;90061;4;Calça Xadrez;    G;Azul;359,96;0
11803;22/07/2023;Loja009;123011;90083;3;Camisa em viscose; M;Azul;59,97;0
11804;22/07/2023;Loja004;123007;90077;1;Camisa jeans;P;Vermelho;50,9915;1
11805;22/07/2023;Loja006;123010;90048;2;Calça Xadrez;    G;Azul;179,98;0
11806;22/07/2023;Loja008;123005;90097;2;Blusa em malha;  P;Cinza;85,98;0
11807;22/07/2023;Loja004;123009;90039;3;Jaqueta;GG;Vermelho;269,97;0
11808;22/07/2023;Loja006;123009;90025;2;Jaqueta;GG;Vermelho;179,98;0
11809;22/07/2023;Loja007;123010;90031;2;Calça Xadrez;    G;Azul;179,98;0
11810;22/07/2023;Loja008;123006;90003;2;Colete;P;Preto;109,98;0
11811;22/07/2023;Loja010;123006;90059;3;Colete;P;Preto;164,97;0
11812;22/07/2023;Loja007;123002;90071;3;Camisa manga longa;M;Preto;83,97;0
11813;23/07/2023;Loja003;123005;90096;2;Blusa em malha;  P;Cinza;85,98;0
11814;23/07/2023;Loja007;123005;90072;2;Blusa em malha;  P;Cinza;85,98;0
11815;23/07/2023;Loja005;123006;90050;3;Colete;P;Preto;140,2245;1
11816;23/07/2023;Loja001;123002;90066;3;Camisa manga longa;M;Preto;83,97;0
11817;23/07/2023;Loja010;123005;90090;3;Blusa em malha;  P;Cinza;128,97;0
11818;23/07/2023;Loja003;123008;90089;1;Calça pantalona;G;Vermelho;79,99;0
11819;23/07/2023;Loja002;123010;90084;2;Calça Xadrez;    G;Azul;179,98;0
11820;23/07/2023;Loja006;123002;90025;2;Camisa manga longa;M;Preto;55,98;0
11821;23/07/2023;Loja005;123005;90000;2;Blusa em malha;  P;Cinza;85,98;0
11822;23/07/2023;Loja003;123007;90023;1;Camisa jeans;P;Vermelho;59,99;0
11823;23/07/2023;Loja005;123010;90076;2;Calça Xadrez;    G;Azul;152,983;1
11824;23/07/2023;Loja008;123005;90008;3;Blusa em malha;  P;Cinza;128,97;0
11825;23/07/2023;Loja002;123008;90072;4;Calça pantalona;G;Vermelho;319,96;0
11826;23/07/2023;Loja007;123003;90008;2;Blusa manga curta; M;Vermelho;61,98;0
11827;23/07/2023;Loja009;123008;90066;2;Calça pantalona;G;Vermelho;159,98;0
11828;24/07/2023;Loja007;123011;90075;4;Camisa em viscose; M;Azul;79,96;0
11829;24/07/2023;Loja008;123007;90034;3;Camisa jeans;P;Vermelho;179,97;0
11830;24/07/2023;Loja003;123002;90043;3;Camisa manga longa;M;Preto;83,97;0
11831;24/07/2023;Loja002;123009;90080;2;Jaqueta;GG;Vermelho;179,98;0
11832;24/07/2023;Loja009;123008;90021;2;Calça pantalona;G;Vermelho;159,98;0
11833;24/07/2023;Loja007;123009;90064;1;Jaqueta;GG;Vermelho;89,99;0
11834;24/07/2023;Loja002;123008;90059;4;Calça pantalona;G;Vermelho;319,96;0
11835;24/07/2023;Loja007;123010;90009;2;Calça Xadrez;    G;Azul;179,98;0
11836;24/07/2023;Loja008;123002;90039;3;Camisa manga longa;M;Preto;83,97;0
11837;24/07/2023;Loja002;123004;90001;4;Regata;M;Cinza;143,96;0
11838;24/07/2023;Loja007;123003;90049;2;Blusa manga curta; M;Vermelho;61,98;0
11839;24/07/2023;Loja006;123006;90026;3;Colete;P;Preto;164,97;0
11840;24/07/2023;Loja005;123009;90070;3;Jaqueta;GG;Vermelho;269,97;0
11841;24/07/2023;Loja007;123006;90059;3;Colete;P;Preto;164,97;0
11842;24/07/2023;Loja009;123009;90073;2;Jaqueta;GG;Vermelho;179,98;0
11843;24/07/2023;Loja009;123007;90098;4;Camisa jeans;P;Vermelho;239,96;0
11844;24/07/2023;Loja010;123009;90041;3;Jaqueta;GG;Vermelho;269,97;0
11845;24/07/2023;Loja003;123009;90094;3;Jaqueta;GG;Vermelho;269,97;0
11846;24/07/2023;Loja007;123004;90009;2;Regata;M;Cinza;71,98;0
11847;24/07/2023;Loja006;123010;90008;2;Calça Xadrez;    G;Azul;152,983;1
11848;24/07/2023;Loja008;123009;90000;1;Jaqueta;GG;Vermelho;89,99;0
11849;24/07/2023;Loja003;123008;90047;3;Calça pantalona;G;Vermelho;239,97;0
11850;24/07/2023;Loja010;123006;90075;3;Colete;P;Preto;164,97;0
11851;24/07/2023;Loja005;123010;90001;2;Calça Xadrez;    G;Azul;179,98;0
11852;24/07/2023;Loja002;123006;90068;3;Colete;P;Preto;164,97;0
11853;24/07/2023;Loja003;123002;90035;4;Camisa manga longa;M;Preto;95,166;1
11854;24/07/2023;Loja008;123004;90083;4;Regata;M;Cinza;143,96;0
11855;24/07/2023;Loja003;123002;90005;2;Camisa manga longa;M;Preto;47,583;1
11856;24/07/2023;Loja006;123003;90034;2;Blusa manga curta; M;Vermelho;61,98;0
11857;25/07/2023;Loja004;123004;90001;2;Regata;M;Cinza;71,98;0
11858;25/07/2023;Loja001;123003;90013;1;Blusa manga curta; M;Vermelho;26,3415;1
11859;25/07/2023;Loja003;123006;90044;3;Colete;P;Preto;164,97;0
11860;25/07/2023;Loja006;123007;90047;2;Camisa jeans;P;Vermelho;119,98;0
11861;25/07/2023;Loja006;123005;90009;3;Blusa em malha;  P;Cinza;128,97;0
11862;25/07/2023;Loja003;123004;90082;3;Regata;M;Cinza;107,97;0
11863;25/07/2023;Loja006;123008;90060;4;Calça pantalona;G;Vermelho;319,96;0
11864;25/07/2023;Loja003;123010;90020;3;Calça Xadrez;    G;Azul;269,97;0
11865;25/07/2023;Loja005;123004;90023;1;Regata;M;Cinza;35,99;0
11866;25/07/2023;Loja005;123003;90015;3;Blusa manga curta; M;Vermelho;92,97;0
11867;25/07/2023;Loja007;123009;90038;2;Jaqueta;GG;Vermelho;179,98;0
11868;25/07/2023;Loja002;123002;90062;2;Camisa manga longa;M;Preto;55,98;0
11869;25/07/2023;Loja006;123002;90018;4;Camisa manga longa;M;Preto;111,96;0
11870;25/07/2023;Loja007;123010;90091;2;Calça Xadrez;    G;Azul;179,98;0
11871;25/07/2023;Loja002;123001;90083;3;Calça algodão;  G;Cinza;74,97;0
11872;25/07/2023;Loja007;123010;90070;2;Calça Xadrez;    G;Azul;179,98;0
11873;25/07/2023;Loja008;123006;90099;1;Colete;P;Preto;54,99;0
11874;25/07/2023;Loja004;123003;90025;3;Blusa manga curta; M;Vermelho;92,97;0
11875;25/07/2023;Loja005;123008;90042;2;Calça pantalona;G;Vermelho;159,98;0
11876;25/07/2023;Loja007;123004;90075;2;Regata;M;Cinza;71,98;0
11877;25/07/2023;Loja006;123007;90060;3;Camisa jeans;P;Vermelho;179,97;0
11878;26/07/2023;Loja008;123010;90057;3;Calça Xadrez;    G;Azul;269,97;0
11879;26/07/2023;Loja006;123010;90027;2;Calça Xadrez;    G;Azul;179,98;0
11880;26/07/2023;Loja004;123005;90050;1;Blusa em malha;  P;Cinza;42,99;0
11881;26/07/2023;Loja009;123005;90008;1;Blusa em malha;  P;Cinza;36,5415;1
11882;26/07/2023;Loja004;123005;90013;3;Blusa em malha;  P;Cinza;128,97;0
11883;26/07/2023;Loja008;123001;90091;4;Calça algodão;  G;Cinza;99,96;0
11884;26/07/2023;Loja002;123001;90020;2;Calça algodão;  G;Cinza;49,98;0
11885;26/07/2023;Loja009;123004;90011;2;Regata;M;Cinza;71,98;0
11886;26/07/2023;Loja010;123009;90037;3;Jaqueta;GG;Vermelho;269,97;0
11887;26/07/2023;Loja008;123004;90096;3;Regata;M;Cinza;107,97;0
11888;26/07/2023;Loja003;123004;90091;3;Regata;M;Cinza;107,97;0
11889;26/07/2023;Loja009;123001;90040;1;Calça algodão;  G;Cinza;24,99;0
11890;26/07/2023;Loja010;123003;90046;1;Blusa manga curta; M;Vermelho;26,3415;1
11891;26/07/2023;Loja010;123002;90043;1;Camisa manga longa;M;Preto;27,99;0
11892;26/07/2023;Loja005;123001;90013;1;Calça algodão;  G;Cinza;24,99;0
11893;27/07/2023;Loja007;123001;90032;1;Calça algodão;  G;Cinza;24,99;0
11894;27/07/2023;Loja008;123008;90071;2;Calça pantalona;G;Vermelho;159,98;0
11895;27/07/2023;Loja008;123005;90040;2;Blusa em malha;  P;Cinza;85,98;0
11896;27/07/2023;Loja009;123008;90083;2;Calça pantalona;G;Vermelho;159,98;0
11897;27/07/2023;Loja009;123005;90076;1;Blusa em malha;  P;Cinza;42,99;0
11898;27/07/2023;Loja006;123010;90039;3;Calça Xadrez;    G;Azul;269,97;0
11899;27/07/2023;Loja002;123008;90025;4;Calça pantalona;G;Vermelho;319,96;0
11900;27/07/2023;Loja009;123008;90075;3;Calça pantalona;G;Vermelho;239,97;0
11901;27/07/2023;Loja001;123006;90049;3;Colete;P;Preto;164,97;0
11902;27/07/2023;Loja005;123002;90093;2;Camisa manga longa;M;Preto;55,98;0
11903;27/07/2023;Loja001;123006;90066;3;Colete;P;Preto;164,97;0
11904;27/07/2023;Loja008;123004;90003;1;Regata;M;Cinza;30,5915;1
11905;27/07/2023;Loja002;123009;90059;2;Jaqueta;GG;Vermelho;179,98;0
11906;27/07/2023;Loja004;123011;90060;3;Camisa em viscose; M;Azul;59,97;0
11907;27/07/2023;Loja009;123007;90098;2;Camisa jeans;P;Vermelho;119,98;0
11908;28/07/2023;Loja005;123001;90079;2;Calça algodão;  G;Cinza;49,98;0
11909;28/07/2023;Loja005;123003;90002;2;Blusa manga curta; M;Vermelho;61,98;0
11910;28/07/2023;Loja009;123003;90023;2;Blusa manga curta; M;Vermelho;61,98;0
11911;28/07/2023;Loja002;123003;90049;4;Blusa manga curta; M;Vermelho;123,96;0
11912;28/07/2023;Loja002;123004;90051;4;Regata;M;Cinza;143,96;0
11913;28/07/2023;Loja006;123001;90084;2;Calça algodão;  G;Cinza;49,98;0
11914;28/07/2023;Loja007;123007;90070;2;Camisa jeans;P;Vermelho;119,98;0
11915;28/07/2023;Loja007;123005;90017;2;Blusa em malha;  P;Cinza;85,98;0
11916;28/07/2023;Loja001;123003;90044;2;Blusa manga curta; M;Vermelho;61,98;0
11917;28/07/2023;Loja002;123006;90013;3;Colete;P;Preto;164,97;0
11918;29/07/2023;Loja008;123004;90081;3;Regata;M;Cinza;107,97;0
11919;29/07/2023;Loja009;123004;90083;2;Regata;M;Cinza;71,98;0
11920;29/07/2023;Loja009;123011;90084;1;Camisa em viscose; M;Azul;19,99;0
11921;29/07/2023;Loja004;123008;90013;4;Calça pantalona;G;Vermelho;319,96;0
11922;30/07/2023;Loja004;123002;90054;3;Camisa manga longa;M;Preto;83,97;0
11923;31/07/2023;Loja005;123005;90010;2;Blusa em malha;  P;Cinza;85,98;0
11924;31/07/2023;Loja003;123005;90096;2;Blusa em malha;  P;Cinza;85,98;0
11925;31/07/2023;Loja009;123002;90041;3;Camisa manga longa;M;Preto;83,97;0
11926;01/08/2023;Loja005;123007;90098;4;Camisa jeans;P;Vermelho;239,96;0
11927;01/08/2023;Loja002;123006;90087;2;Colete;P;Preto;109,98;0
11928;01/08/2023;Loja002;123009;90065;3;Jaqueta;GG;Vermelho;269,97;0
11929;01/08/2023;Loja007;123007;90030;3;Camisa jeans;P;Vermelho;152,9745;1
11930;01/08/2023;Loja009;123007;90006;2;Camisa jeans;P;Vermelho;119,98;0
11931;01/08/2023;Loja003;123009;90043;3;Jaqueta;GG;Vermelho;229,4745;1
11932;02/08/2023;Loja002;123007;90096;3;Camisa jeans;P;Vermelho;179,97;0
11933;03/08/2023;Loja005;123007;90027;3;Camisa jeans;P;Vermelho;179,97;0
11934;03/08/2023;Loja004;123007;90034;3;Camisa jeans;P;Vermelho;179,97;0
11935;03/08/2023;Loja010;123006;90098;3;Colete;P;Preto;164,97;0
11936;03/08/2023;Loja008;123004;90029;2;Regata;M;Cinza;61,183;1
11937;03/08/2023;Loja005;123003;90049;4;Blusa manga curta; M;Vermelho;123,96;0
11938;03/08/2023;Loja006;123008;90002;2;Calça pantalona;G;Vermelho;159,98;0
11939;03/08/2023;Loja002;123007;90019;3;Camisa jeans;P;Vermelho;179,97;0
11940;03/08/2023;Loja008;123009;90092;2;Jaqueta;GG;Vermelho;179,98;0
11941;03/08/2023;Loja004;123006;90004;3;Colete;P;Preto;164,97;0
11942;03/08/2023;Loja002;123007;90000;2;Camisa jeans;P;Vermelho;119,98;0
11943;03/08/2023;Loja004;123008;90047;1;Calça pantalona;G;Vermelho;79,99;0
11944;03/08/2023;Loja008;123009;90061;1;Jaqueta;GG;Vermelho;89,99;0
11945;03/08/2023;Loja009;123008;90058;3;Calça pantalona;G;Vermelho;239,97;0
11946;04/08/2023;Loja008;123006;90032;4;Colete;P;Preto;219,96;0
11947;04/08/2023;Loja003;123006;90082;3;Colete;P;Preto;164,97;0
11948;04/08/2023;Loja010;123008;90005;2;Calça pantalona;G;Vermelho;159,98;0
11949;04/08/2023;Loja008;123005;90072;3;Blusa em malha;  P;Cinza;128,97;0
11950;04/08/2023;Loja010;123003;90054;3;Blusa manga curta; M;Vermelho;92,97;0
